Order ID,Order Date,Sales,Quantity,Profit,Discount,Customer ID,Customer Name,Segment,Region,State,City,Product ID,Category,Sub-Category
CA-2014-141110,11/26/2014,4.32,3,1.512,0.2,LS-17200,Luke Schmidt,Corporate,West,California,Fresno,OFF-BI-10002012,Office Supplies,Binders
CA-2014-141110,11/26/2014,14.94,3,7.0218,0.0,LS-17200,Luke Schmidt,Corporate,West,California,Fresno,OFF-PA-10002586,Office Supplies,Paper
CA-2014-141110,11/26/2014,40.54,2,11.3512,0.0,LS-17200,Luke Schmidt,Corporate,West,California,Fresno,OFF-AP-10000692,Office Supplies,Appliances
CA-2014-141110,11/26/2014,7.312,1,2.5592,0.2,LS-17200,Luke Schmidt,Corporate,West,California,Fresno,OFF-BI-10001553,Office Supplies,Binders
US-2014-133949,12/31/2014,475.944,7,59.493,0.2,JL-15175,James Lanier,Home Office,West,Nevada,Reno,TEC-PH-10004908,Technology,Phones
US-2016-116365,1/3/2016,30.08,2,-5.264,0.2,CA-12310,Christine Abelman,Corporate,Central,Texas,San Antonio,TEC-AC-10002217,Technology,Accessories
US-2016-116365,1/3/2016,165.6,3,-6.21,0.2,CA-12310,Christine Abelman,Corporate,Central,Texas,San Antonio,TEC-AC-10002942,Technology,Accessories
US-2016-116365,1/3/2016,180.96,5,13.572,0.2,CA-12310,Christine Abelman,Corporate,Central,Texas,San Antonio,TEC-PH-10002890,Technology,Phones
CA-2017-162936,8/18/2017,23.18,2,7.6494,0.0,CM-12160,Charles McCrossin,Consumer,East,Massachusetts,New Bedford,TEC-AC-10003614,Technology,Accessories
CA-2014-151946,6/4/2014,56.96,2,21.0752,0.0,BT-11440,Bobby Trafton,Consumer,East,New York,New York City,FUR-FU-10002878,Furniture,Furnishings
CA-2014-151946,6/4/2014,15.56,4,4.0456,0.0,BT-11440,Bobby Trafton,Consumer,East,New York,New York City,OFF-AP-10001626,Office Supplies,Appliances
CA-2014-151946,6/4/2014,353.568,2,-44.196,0.2,BT-11440,Bobby Trafton,Consumer,East,New York,New York City,FUR-BO-10003272,Furniture,Bookcases
CA-2014-151946,6/4/2014,13.96,2,6.7008,0.0,BT-11440,Bobby Trafton,Consumer,East,New York,New York City,FUR-FU-10002191,Furniture,Furnishings
CA-2017-123624,11/13/2017,82.95,5,29.0325,0.0,SE-20110,Sanjit Engle,Consumer,West,California,Oxnard,TEC-AC-10000682,Technology,Accessories
CA-2016-146437,1/28/2016,39.68,2,10.3168,0.0,HG-14965,Henry Goldwyn,Corporate,West,California,Los Angeles,OFF-AR-10000588,Office Supplies,Art
CA-2016-138233,11/9/2016,479.97,3,177.5889,0.0,PF-19165,Philip Fox,Consumer,West,California,Oakland,TEC-AC-10002001,Technology,Accessories
CA-2016-165918,9/10/2016,7.38,2,3.4686,0.0,BD-11770,Bryan Davis,Consumer,West,Washington,Edmonds,OFF-LA-10003720,Office Supplies,Labels
CA-2016-165918,9/10/2016,14.256,3,4.455,0.2,BD-11770,Bryan Davis,Consumer,West,Washington,Edmonds,OFF-BI-10004364,Office Supplies,Binders
CA-2016-165918,9/10/2016,81.98,2,40.1702,0.0,BD-11770,Bryan Davis,Consumer,West,Washington,Edmonds,OFF-PA-10000100,Office Supplies,Paper
CA-2016-165918,9/10/2016,39.624,3,13.8684,0.2,BD-11770,Bryan Davis,Consumer,West,Washington,Edmonds,OFF-BI-10004826,Office Supplies,Binders
CA-2017-117513,3/3/2017,399.672,7,-14.9877,0.2,BT-11395,Bill Tyler,Corporate,West,California,Los Angeles,FUR-TA-10001520,Furniture,Tables
CA-2017-132437,9/8/2017,65.12,4,16.9312,0.0,EM-14095,Eudokia Martin,Corporate,East,New York,New York City,OFF-ST-10001031,Office Supplies,Storage
US-2017-119319,11/6/2017,30.56,5,-19.864,0.6,LC-17050,Liz Carlisle,Consumer,Central,Texas,Dallas,FUR-FU-10003878,Furniture,Furnishings
CA-2017-104318,5/13/2017,20.768,2,2.3364,0.2,FH-14275,Frank Hawley,Corporate,South,Tennessee,Franklin,OFF-AP-10000358,Office Supplies,Appliances
US-2016-114230,11/27/2016,39.808,4,3.9808,0.2,CM-12235,Chris McAfee,Consumer,West,Arizona,Phoenix,OFF-ST-10000876,Office Supplies,Storage
CA-2015-136147,11/13/2015,121.104,6,-100.92,0.7,FM-14380,Fred McMath,Consumer,South,Florida,Miami,OFF-BI-10004224,Office Supplies,Binders
CA-2015-136147,11/13/2015,111.96,5,-1.3995,0.2,FM-14380,Fred McMath,Consumer,South,Florida,Miami,TEC-AC-10004568,Technology,Accessories
CA-2015-156118,12/8/2015,15.696,3,5.1012,0.2,HG-14965,Henry Goldwyn,Corporate,West,Colorado,Colorado Springs,OFF-PA-10000533,Office Supplies,Paper
CA-2015-164084,9/7/2015,70.26,3,18.9702,0.0,AG-10525,Andy Gerbode,Corporate,East,New York,New York City,OFF-ST-10003638,Office Supplies,Storage
CA-2015-164084,9/7/2015,90.0,5,16.2,0.0,AG-10525,Andy Gerbode,Corporate,East,New York,New York City,TEC-AC-10002305,Technology,Accessories
CA-2015-164084,9/7/2015,6.096,2,2.0574,0.2,AG-10525,Andy Gerbode,Corporate,East,New York,New York City,OFF-BI-10000605,Office Supplies,Binders
CA-2015-164084,9/7/2015,481.176,2,-120.294,0.4,AG-10525,Andy Gerbode,Corporate,East,New York,New York City,FUR-TA-10003569,Furniture,Tables
CA-2015-164084,9/7/2015,7.24,4,2.3892,0.0,AG-10525,Andy Gerbode,Corporate,East,New York,New York City,OFF-FA-10003059,Office Supplies,Fasteners
CA-2016-107783,7/28/2016,177.45,5,-78.078,0.5,OT-18730,Olvera Toch,Consumer,East,Pennsylvania,Bethlehem,FUR-BO-10004409,Furniture,Bookcases
CA-2016-107783,7/28/2016,1369.764,6,-913.176,0.7,OT-18730,Olvera Toch,Consumer,East,Pennsylvania,Bethlehem,OFF-BI-10000545,Office Supplies,Binders
CA-2016-107783,7/28/2016,9.48,3,0.711,0.2,OT-18730,Olvera Toch,Consumer,East,Pennsylvania,Bethlehem,OFF-AP-10004052,Office Supplies,Appliances
CA-2017-159793,8/25/2017,130.98,2,-89.0664,0.5,SV-20365,Seth Vernon,Consumer,East,Pennsylvania,Philadelphia,FUR-BO-10001798,Furniture,Bookcases
CA-2014-160094,4/30/2014,174.95,5,45.487,0.0,JM-16195,Justin MacKendrick,Consumer,South,Kentucky,Louisville,OFF-AR-10004010,Office Supplies,Art
CA-2014-160094,4/30/2014,826.0,5,214.76,0.0,JM-16195,Justin MacKendrick,Consumer,South,Kentucky,Louisville,OFF-ST-10000585,Office Supplies,Storage
CA-2017-151281,4/27/2017,139.58,7,39.0824,0.0,HM-14980,Henry MacAllister,Consumer,West,Washington,Seattle,FUR-FU-10000397,Furniture,Furnishings
CA-2017-118346,7/23/2017,399.95,5,143.982,0.0,PO-19180,Philisse Overcash,Home Office,Central,Wisconsin,Kenosha,TEC-AC-10000736,Technology,Accessories
CA-2014-129819,12/13/2014,12.39,3,5.8233,0.0,KC-16675,Kimberly Carter,Corporate,South,Kentucky,Henderson,OFF-BI-10004970,Office Supplies,Binders
US-2017-148551,1/12/2017,760.98,5,-1141.47,0.8,DB-13120,David Bremer,Corporate,Central,Texas,Dallas,OFF-BI-10000545,Office Supplies,Binders
CA-2017-147767,12/2/2017,67.86,6,-45.24,0.7,SV-20935,Susan Vittorini,Consumer,West,Arizona,Peoria,OFF-BI-10001670,Office Supplies,Binders
CA-2015-108259,11/8/2015,31.504,11,11.814,0.2,NS-18640,Noel Staavos,Corporate,South,North Carolina,Jacksonville,OFF-FA-10000624,Office Supplies,Fasteners
CA-2015-108259,11/8/2015,5.04,1,1.638,0.2,NS-18640,Noel Staavos,Corporate,South,North Carolina,Jacksonville,OFF-LA-10002945,Office Supplies,Labels
CA-2015-108259,11/8/2015,39.879,7,-29.2446,0.7,NS-18640,Noel Staavos,Corporate,South,North Carolina,Jacksonville,OFF-BI-10000315,Office Supplies,Binders
CA-2015-108259,11/8/2015,4.712,1,1.4136,0.2,NS-18640,Noel Staavos,Corporate,South,North Carolina,Jacksonville,FUR-FU-10000023,Furniture,Furnishings
CA-2016-113341,11/25/2016,194.352,3,19.4352,0.2,MH-17455,Mark Hamilton,Consumer,West,California,Los Angeles,FUR-CH-10004698,Furniture,Chairs
US-2015-131842,12/5/2015,97.424,2,10.9602,0.2,RR-19525,Rick Reed,Corporate,South,Tennessee,Nashville,FUR-CH-10004477,Furniture,Chairs
CA-2016-164574,7/29/2016,704.76,5,26.4285,0.2,RH-19555,Ritsa Hightower,Consumer,South,North Carolina,Charlotte,OFF-ST-10003816,Office Supplies,Storage
CA-2016-164574,7/29/2016,27.396,3,-20.0904,0.7,RH-19555,Ritsa Hightower,Consumer,South,North Carolina,Charlotte,OFF-BI-10002429,Office Supplies,Binders
CA-2014-142769,9/13/2014,5.7,5,2.679,0.0,RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,OFF-FA-10000840,Office Supplies,Fasteners
CA-2014-142769,9/13/2014,14.19,3,5.5341,0.0,RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,FUR-FU-10001918,Furniture,Furnishings
CA-2014-142769,9/13/2014,7.3,2,2.19,0.0,RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,OFF-SU-10001574,Office Supplies,Supplies
CA-2014-142769,9/13/2014,199.98,2,75.9924,0.0,RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,TEC-AC-10001606,Technology,Accessories
CA-2014-142769,9/13/2014,144.96,4,60.8832,0.0,RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,TEC-AC-10003399,Technology,Accessories
CA-2014-142769,9/13/2014,118.0,2,20.06,0.0,RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,TEC-AC-10000865,Technology,Accessories
CA-2014-142769,9/13/2014,48.94,1,24.47,0.0,RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,OFF-PA-10002923,Office Supplies,Paper
CA-2014-142769,9/13/2014,22.66,2,9.7438,0.0,RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,OFF-AP-10004785,Office Supplies,Appliances
CA-2016-168361,6/21/2016,0.836,1,-1.3376,0.8,KB-16600,Ken Brennan,Corporate,Central,Illinois,Chicago,OFF-BI-10003727,Office Supplies,Binders
CA-2016-153185,9/3/2016,30.96,6,11.223,0.2,MH-17620,Matt Hagelstein,Corporate,East,Ohio,Cincinnati,OFF-PA-10002246,Office Supplies,Paper
CA-2017-124765,11/25/2017,723.92,5,-81.441,0.2,HZ-14950,Henia Zydlo,Consumer,South,Florida,Fort Lauderdale,FUR-BO-10003965,Furniture,Bookcases
CA-2015-131856,5/12/2015,21.968,4,-15.9268,0.6,JG-15160,James Galang,Consumer,Central,Texas,Houston,FUR-FU-10000175,Furniture,Furnishings
CA-2015-131856,5/12/2015,619.152,6,69.6546,0.2,JG-15160,James Galang,Consumer,Central,Texas,Houston,TEC-PH-10001336,Technology,Phones
CA-2015-131856,5/12/2015,127.904,7,41.5688,0.2,JG-15160,James Galang,Consumer,Central,Texas,Houston,OFF-PA-10001954,Office Supplies,Paper
CA-2017-126634,3/30/2017,94.2,5,39.564,0.0,AB-10165,Alan Barnes,Consumer,West,California,Lakewood,FUR-FU-10004973,Furniture,Furnishings
CA-2016-118500,11/17/2016,49.5,5,13.365,0.0,HJ-14875,Heather Jas,Home Office,West,California,San Francisco,OFF-SU-10004231,Office Supplies,Supplies
CA-2016-163951,12/30/2016,16.52,5,1.652,0.2,CJ-11875,Carl Jackson,Corporate,East,Pennsylvania,Philadelphia,OFF-AR-10004269,Office Supplies,Art
CA-2016-149916,12/22/2016,55.36,4,19.376,0.2,ED-13885,Emily Ducich,Home Office,West,Washington,Seattle,OFF-BI-10004002,Office Supplies,Binders
CA-2016-149916,12/22/2016,11.56,1,3.757,0.2,ED-13885,Emily Ducich,Home Office,West,Washington,Seattle,TEC-MA-10000752,Technology,Machines
CA-2015-158918,12/20/2015,17.12,4,7.704,0.0,AI-10855,Arianne Irving,Consumer,West,California,Los Angeles,OFF-PA-10004947,Office Supplies,Paper
US-2014-159611,12/27/2014,182.352,3,-18.2352,0.2,KB-16315,Karl Braun,Consumer,East,Ohio,Cleveland,FUR-FU-10004904,Furniture,Furnishings
US-2014-159611,12/27/2014,118.16,2,-25.109,0.2,KB-16315,Karl Braun,Consumer,East,Ohio,Cleveland,OFF-ST-10002790,Office Supplies,Storage
CA-2017-163265,2/16/2017,18.368,2,6.1992,0.2,JS-16030,Joy Smith,Consumer,Central,Illinois,Decatur,OFF-FA-10004854,Office Supplies,Fasteners
CA-2017-163265,2/16/2017,600.558,3,-8.5794,0.3,JS-16030,Joy Smith,Consumer,Central,Illinois,Decatur,FUR-CH-10004063,Furniture,Chairs
CA-2017-163265,2/16/2017,50.352,3,-8.1822,0.2,JS-16030,Joy Smith,Consumer,Central,Illinois,Decatur,OFF-ST-10000642,Office Supplies,Storage
CA-2017-163265,2/16/2017,28.032,6,3.504,0.2,JS-16030,Joy Smith,Consumer,Central,Illinois,Decatur,OFF-AR-10004078,Office Supplies,Art
CA-2017-163265,2/16/2017,7.692,1,-3.6537,0.6,JS-16030,Joy Smith,Consumer,Central,Illinois,Decatur,FUR-FU-10004270,Furniture,Furnishings
CA-2017-141705,10/24/2017,517.405,5,-81.3065,0.3,PO-18850,Patrick O'Brill,Consumer,Central,Texas,Mansfield,FUR-TA-10004607,Furniture,Tables
CA-2016-112739,9/2/2016,8.608,8,-13.3424,0.8,RD-19810,Ross DeVincentis,Home Office,Central,Texas,Houston,OFF-BI-10001132,Office Supplies,Binders
CA-2016-112739,9/2/2016,159.56,5,33.9065,0.2,RD-19810,Ross DeVincentis,Home Office,Central,Texas,Houston,TEC-AC-10001714,Technology,Accessories
CA-2016-143805,12/1/2016,2104.55,7,694.5015,0.0,JD-15895,Jonathan Doherty,Corporate,South,Virginia,Richmond,OFF-AP-10002945,Office Supplies,Appliances
CA-2016-143805,12/1/2016,40.7,5,11.803,0.0,JD-15895,Jonathan Doherty,Corporate,South,Virginia,Richmond,OFF-SU-10004664,Office Supplies,Supplies
CA-2014-133634,11/5/2014,47.79,3,16.2486,0.0,SR-20740,Steven Roelle,Home Office,South,Virginia,Arlington,TEC-AC-10002550,Technology,Accessories
CA-2017-101665,11/25/2017,5.16,2,1.3416,0.0,TZ-21580,Tracy Zic,Consumer,West,California,San Francisco,OFF-AR-10002335,Office Supplies,Art
CA-2016-155446,12/16/2016,21.21,7,4.4541,0.0,TN-21040,Tanja Norvell,Home Office,West,California,San Diego,TEC-AC-10001445,Technology,Accessories
CA-2017-137323,11/14/2017,96.36,6,25.0536,0.0,PW-19030,Pauline Webber,Corporate,East,New York,Watertown,OFF-ST-10003996,Office Supplies,Storage
CA-2016-144015,6/26/2016,231.72,2,11.586,0.0,AH-10075,Adam Hart,Corporate,West,California,Los Angeles,OFF-SU-10003505,Office Supplies,Supplies
CA-2016-144015,6/26/2016,17.9,5,8.95,0.0,AH-10075,Adam Hart,Corporate,West,California,Los Angeles,OFF-FA-10000624,Office Supplies,Fasteners
CA-2016-144015,6/26/2016,12.48,2,5.616,0.0,AH-10075,Adam Hart,Corporate,West,California,Los Angeles,OFF-PA-10002870,Office Supplies,Paper
CA-2014-101427,12/26/2014,8.016,3,1.1022,0.2,AY-10555,Andy Yotov,Corporate,East,Pennsylvania,Philadelphia,OFF-AR-10002257,Office Supplies,Art
CA-2016-136770,8/14/2016,259.896,2,-56.3108,0.4,SP-20650,Stephanie Phelps,Corporate,East,Ohio,Akron,TEC-PH-10003580,Technology,Phones
CA-2016-136770,8/14/2016,247.188,2,-49.4376,0.4,SP-20650,Stephanie Phelps,Corporate,East,Ohio,Akron,TEC-PH-10001530,Technology,Phones
CA-2016-136770,8/14/2016,279.96,5,48.993,0.2,SP-20650,Stephanie Phelps,Corporate,East,Ohio,Akron,TEC-AC-10000420,Technology,Accessories
CA-2016-118311,10/24/2016,450.0,5,162.0,0.0,ED-13885,Emily Ducich,Home Office,West,California,San Francisco,TEC-AC-10000892,Technology,Accessories
US-2014-112795,8/23/2014,19.44,3,9.5256,0.0,CR-12625,Corey Roper,Home Office,Central,Michigan,Grand Rapids,OFF-PA-10001934,Office Supplies,Paper
CA-2017-127096,9/15/2017,300.904,1,11.2839,0.2,CS-12400,Christopher Schild,Home Office,West,California,San Francisco,FUR-TA-10003473,Furniture,Tables
CA-2017-119284,6/15/2017,239.976,3,26.9973,0.2,TS-21205,Thomas Seio,Corporate,South,Tennessee,Nashville,TEC-PH-10001051,Technology,Phones
CA-2017-119284,6/15/2017,31.168,4,9.3504,0.2,TS-21205,Thomas Seio,Corporate,South,Tennessee,Nashville,FUR-FU-10004351,Furniture,Furnishings
CA-2017-119284,6/15/2017,120.96,2,-28.224,0.4,TS-21205,Thomas Seio,Corporate,South,Tennessee,Nashville,FUR-TA-10004152,Furniture,Tables
CA-2017-119284,6/15/2017,2239.936,8,223.9936,0.2,TS-21205,Thomas Seio,Corporate,South,Tennessee,Nashville,TEC-PH-10000560,Technology,Phones
CA-2017-119284,6/15/2017,76.608,8,6.7032,0.2,TS-21205,Thomas Seio,Corporate,South,Tennessee,Nashville,OFF-AP-10004249,Office Supplies,Appliances
CA-2017-119284,6/15/2017,142.776,1,17.847,0.2,TS-21205,Thomas Seio,Corporate,South,Tennessee,Nashville,OFF-ST-10001490,Office Supplies,Storage
CA-2017-119284,6/15/2017,91.36,5,29.692,0.2,TS-21205,Thomas Seio,Corporate,South,Tennessee,Nashville,OFF-PA-10000312,Office Supplies,Paper
CA-2015-133494,3/1/2015,3.552,2,0.444,0.2,RP-19390,Resi Pölking,Consumer,East,Pennsylvania,Philadelphia,OFF-AP-10002906,Office Supplies,Appliances
CA-2016-111318,7/23/2016,115.136,8,11.5136,0.2,IL-15100,Ivan Liston,Consumer,Central,Texas,Houston,TEC-PH-10004100,Technology,Phones
US-2014-132745,10/1/2014,4.71,1,0.0,0.0,NF-18475,Neil Französisch,Home Office,West,Nevada,Reno,OFF-FA-10000254,Office Supplies,Fasteners
CA-2014-146815,9/8/2014,172.764,2,13.4372,0.1,PP-18955,Paul Prost,Home Office,East,New York,New York City,FUR-CH-10004289,Furniture,Chairs
CA-2014-146815,9/8/2014,3.52,2,1.6896,0.0,PP-18955,Paul Prost,Home Office,East,New York,New York City,OFF-AR-10003469,Office Supplies,Art
CA-2014-119144,11/16/2014,79.968,4,-17.9928,0.2,JD-16150,Justin Deggeller,Corporate,West,California,Los Angeles,TEC-PH-10004188,Technology,Phones
CA-2014-119144,11/16/2014,305.9745,3,25.1979,0.15,JD-16150,Justin Deggeller,Corporate,West,California,Los Angeles,FUR-BO-10004015,Furniture,Bookcases
CA-2014-119144,11/16/2014,344.91,3,10.3473,0.0,JD-16150,Justin Deggeller,Corporate,West,California,Los Angeles,OFF-ST-10000991,Office Supplies,Storage
CA-2014-105648,3/3/2014,626.352,3,-23.4882,0.2,EJ-14155,Eva Jacobs,Consumer,West,California,San Diego,FUR-TA-10002958,Furniture,Tables
US-2015-145422,12/3/2015,359.499,3,-29.6058,0.15,PW-19240,Pierre Wener,Consumer,West,California,San Francisco,FUR-BO-10002213,Furniture,Bookcases
CA-2017-136623,7/11/2017,71.952,6,5.3964,0.2,TS-21430,Tom Stivers,Corporate,West,California,San Diego,TEC-PH-10000004,Technology,Phones
CA-2017-136623,7/11/2017,29.8,5,9.3125,0.2,TS-21430,Tom Stivers,Corporate,West,California,San Diego,OFF-BI-10003708,Office Supplies,Binders
CA-2017-121678,11/16/2017,1.824,1,-1.3984,0.7,BM-11650,Brian Moss,Corporate,East,Ohio,Elyria,OFF-BI-10002949,Office Supplies,Binders
CA-2016-120824,6/12/2016,64.384,4,-160.96,0.8,AW-10930,Arthur Wiediger,Home Office,Central,Texas,Houston,OFF-AP-10001242,Office Supplies,Appliances
CA-2016-120824,6/12/2016,6.984,2,-4.5396,0.6,AW-10930,Arthur Wiediger,Home Office,Central,Texas,Houston,FUR-FU-10001424,Furniture,Furnishings
CA-2016-120824,6/12/2016,11.264,8,3.9424,0.2,AW-10930,Arthur Wiediger,Home Office,Central,Texas,Houston,OFF-AR-10003469,Office Supplies,Art
CA-2016-120824,6/12/2016,15.552,3,5.6376,0.2,AW-10930,Arthur Wiediger,Home Office,Central,Texas,Houston,OFF-PA-10000232,Office Supplies,Paper
CA-2016-120824,6/12/2016,379.372,2,-119.2312,0.3,AW-10930,Arthur Wiediger,Home Office,Central,Texas,Houston,FUR-CH-10000229,Furniture,Chairs
CA-2016-120824,6/12/2016,67.536,9,6.7536,0.2,AW-10930,Arthur Wiediger,Home Office,Central,Texas,Houston,OFF-ST-10002562,Office Supplies,Storage
CA-2016-120824,6/12/2016,1.524,2,-2.667,0.8,AW-10930,Arthur Wiediger,Home Office,Central,Texas,Houston,OFF-BI-10001525,Office Supplies,Binders
US-2016-135209,12/29/2016,37.408,7,13.0928,0.2,MH-17290,Marc Harrigan,Home Office,South,Florida,Miami,OFF-PA-10002986,Office Supplies,Paper
US-2016-135209,12/29/2016,25.344,6,8.8704,0.2,MH-17290,Marc Harrigan,Home Office,South,Florida,Miami,OFF-PA-10000143,Office Supplies,Paper
CA-2017-148145,3/18/2017,46.2,4,21.252,0.0,SW-20275,Scott Williamson,Consumer,West,Washington,Seattle,OFF-AR-10003752,Office Supplies,Art
CA-2015-103870,12/27/2015,4.728,3,0.7092,0.2,SP-20860,Sung Pak,Corporate,South,Tennessee,Murfreesboro,TEC-AC-10002370,Technology,Accessories
CA-2015-103870,12/27/2015,53.352,3,16.0056,0.2,SP-20860,Sung Pak,Corporate,South,Tennessee,Murfreesboro,FUR-FU-10002030,Furniture,Furnishings
CA-2015-103870,12/27/2015,131.104,2,8.194,0.2,SP-20860,Sung Pak,Corporate,South,Tennessee,Murfreesboro,FUR-BO-10002853,Furniture,Bookcases
CA-2015-103870,12/27/2015,22.512,3,2.2512,0.2,SP-20860,Sung Pak,Corporate,South,Tennessee,Murfreesboro,OFF-ST-10002562,Office Supplies,Storage
CA-2015-103870,12/27/2015,72.744,7,-12.7302,0.2,SP-20860,Sung Pak,Corporate,South,Tennessee,Murfreesboro,TEC-AC-10004227,Technology,Accessories
CA-2015-111017,7/31/2015,52.59,3,15.777,0.0,SC-20695,Steve Chapman,Corporate,Central,Missouri,Saint Louis,OFF-SU-10002573,Office Supplies,Supplies
CA-2017-116988,6/27/2017,19.44,3,9.3312,0.0,PW-19030,Pauline Webber,Corporate,West,Washington,Seattle,OFF-PA-10003848,Office Supplies,Paper
CA-2017-116988,6/27/2017,126.3,3,40.416,0.0,PW-19030,Pauline Webber,Corporate,West,Washington,Seattle,FUR-FU-10001290,Furniture,Furnishings
CA-2017-116988,6/27/2017,1287.45,5,244.6155,0.0,PW-19030,Pauline Webber,Corporate,West,Washington,Seattle,TEC-AC-10003832,Technology,Accessories
US-2014-169390,2/7/2014,64.96,4,9.744,0.0,CS-12250,Chris Selesnick,Corporate,East,New York,New York City,OFF-ST-10001558,Office Supplies,Storage
CA-2016-168774,9/4/2016,535.41,3,160.623,0.0,RP-19855,Roy Phan,Corporate,Central,Minnesota,Woodbury,OFF-ST-10001490,Office Supplies,Storage
CA-2017-161592,4/6/2017,8.1,5,-5.94,0.7,CS-12175,Charles Sheldon,Corporate,South,Tennessee,Chattanooga,OFF-BI-10003669,Office Supplies,Binders
US-2017-131961,12/8/2017,13.248,4,3.6432,0.2,MJ-17740,Max Jones,Consumer,East,Pennsylvania,Philadelphia,OFF-AR-10004441,Office Supplies,Art
US-2017-131961,12/8/2017,83.988,2,-20.997,0.4,MJ-17740,Max Jones,Consumer,East,Pennsylvania,Philadelphia,TEC-PH-10001924,Technology,Phones
CA-2016-102498,7/24/2016,73.2,5,21.228,0.0,JG-15160,James Galang,Consumer,South,Louisiana,Lafayette,OFF-AR-10004456,Office Supplies,Art
CA-2015-113222,11/9/2015,10.74,3,5.1552,0.0,AG-10765,Anthony Garverick,Home Office,Central,Indiana,Lawrence,OFF-BI-10001890,Office Supplies,Binders
US-2015-144771,10/2/2015,11.032,1,3.0338,0.2,CK-12205,Chloris Kastensmidt,Consumer,West,Oregon,Hillsboro,FUR-FU-10000629,Furniture,Furnishings
US-2015-144771,10/2/2015,53.04,3,-4.641,0.2,CK-12205,Chloris Kastensmidt,Consumer,West,Oregon,Hillsboro,TEC-AC-10002323,Technology,Accessories
CA-2015-162376,11/22/2015,17.12,4,4.9648,0.0,HD-14785,Harold Dahlen,Home Office,East,Massachusetts,Cambridge,OFF-AR-10003056,Office Supplies,Art
CA-2015-162376,11/22/2015,59.94,3,28.1718,0.0,HD-14785,Harold Dahlen,Home Office,East,Massachusetts,Cambridge,OFF-PA-10000300,Office Supplies,Paper
CA-2017-128076,2/2/2017,210.58,2,12.6348,0.0,BO-11350,Bill Overfelt,Corporate,West,California,San Diego,FUR-FU-10000293,Furniture,Furnishings
CA-2017-128076,2/2/2017,30.96,2,10.062,0.2,BO-11350,Bill Overfelt,Corporate,West,California,San Diego,OFF-BI-10003638,Office Supplies,Binders
CA-2017-128076,2/2/2017,239.984,2,38.9974,0.2,BO-11350,Bill Overfelt,Corporate,West,California,San Diego,TEC-MA-10002109,Technology,Machines
US-2015-163825,6/16/2015,3050.376,3,1143.891,0.2,LC-16885,Lena Creighton,Consumer,East,New York,New York City,OFF-BI-10003527,Office Supplies,Binders
US-2015-163825,6/16/2015,133.98,2,33.495,0.0,LC-16885,Lena Creighton,Consumer,East,New York,New York City,TEC-PH-10004922,Technology,Phones
CA-2016-105662,5/5/2016,93.248,4,31.4712,0.2,RB-19465,Rick Bensley,Home Office,South,Florida,Tallahassee,OFF-PA-10001001,Office Supplies,Paper
CA-2016-105662,5/5/2016,177.48,3,19.9665,0.2,RB-19465,Rick Bensley,Home Office,South,Florida,Tallahassee,TEC-PH-10001198,Technology,Phones
CA-2017-152198,9/9/2017,17.712,6,5.9778,0.2,JD-16015,Joy Daniels,Consumer,East,Ohio,Toledo,OFF-LA-10000443,Office Supplies,Labels
CA-2017-152198,9/9/2017,4.86,3,-3.564,0.7,JD-16015,Joy Daniels,Consumer,East,Ohio,Toledo,OFF-BI-10003669,Office Supplies,Binders
CA-2017-152198,9/9/2017,6.258,2,-5.215,0.7,JD-16015,Joy Daniels,Consumer,East,Ohio,Toledo,OFF-BI-10001628,Office Supplies,Binders
CA-2016-114307,7/22/2016,37.68,2,10.5504,0.0,MF-17665,Maureen Fritzler,Corporate,East,Maryland,Columbia,OFF-AP-10002350,Office Supplies,Appliances
CA-2016-114307,7/22/2016,51.84,8,24.8832,0.0,MF-17665,Maureen Fritzler,Corporate,East,Maryland,Columbia,OFF-PA-10004100,Office Supplies,Paper
CA-2016-114307,7/22/2016,27.42,3,9.3228,0.0,MF-17665,Maureen Fritzler,Corporate,East,Maryland,Columbia,FUR-FU-10000794,Furniture,Furnishings
CA-2016-114307,7/22/2016,5.4,3,2.592,0.0,MF-17665,Maureen Fritzler,Corporate,East,Maryland,Columbia,OFF-BI-10002012,Office Supplies,Binders
CA-2016-159891,1/31/2016,1270.99,1,635.495,0.0,BF-11170,Ben Ferrer,Home Office,South,Georgia,Atlanta,OFF-BI-10003527,Office Supplies,Binders
CA-2016-159891,1/31/2016,125.36,8,58.9192,0.0,BF-11170,Ben Ferrer,Home Office,South,Georgia,Atlanta,OFF-EN-10004483,Office Supplies,Envelopes
CA-2016-112578,12/29/2016,14.03,1,4.0687,0.0,FO-14305,Frank Olsen,Consumer,West,California,Sacramento,OFF-ST-10003722,Office Supplies,Storage
CA-2016-112578,12/29/2016,27.96,2,7.2696,0.0,FO-14305,Frank Olsen,Consumer,West,California,Sacramento,OFF-SU-10002557,Office Supplies,Supplies
