Order ID,Order Date,Sales,Quantity,Profit,Discount,Customer ID,Customer Name,Segment,Region,State,City,Product ID,Category,Sub-Category,Marketing Spend
CA-2016-159023,11/3/2016,4.158,7,-3.465,0.7,NW-18400,Natalie Webber,Consumer,West,Oregon,Portland,OFF-BI-10002813,Office Supplies,Binders,2255.3
CA-2016-159023,11/3/2016,179.991,3,-251.9874,0.7,NW-18400,Natalie Webber,Consumer,West,Oregon,Portland,TEC-MA-10003337,Technology,Machines,4386.1
CA-2017-111717,10/10/2017,239.358,3,-47.8716,0.3,SW-20245,Scot Wooten,Consumer,Central,Illinois,Aurora,FUR-CH-10001545,Furniture,Chairs,4681.67
CA-2014-154592,12/7/2014,164.88,3,80.7912,0.0,EH-14005,Erica Hernandez,Home Office,West,California,San Francisco,OFF-PA-10000062,Office Supplies,Paper,1865.54
CA-2014-128622,11/15/2014,10.95,3,3.285,0.0,SC-20260,Scott Cohen,Corporate,West,California,San Francisco,OFF-SU-10001574,Office Supplies,Supplies,4387.71
CA-2017-148355,12/24/2017,19.44,3,9.3312,0.0,NC-18535,Nick Crebassa,Corporate,East,Massachusetts,New Bedford,OFF-PA-10001972,Office Supplies,Paper,4016.85
CA-2017-148355,12/24/2017,12.3,5,6.15,0.0,NC-18535,Nick Crebassa,Corporate,East,Massachusetts,New Bedford,OFF-BI-10000201,Office Supplies,Binders,4688.63
CA-2014-132913,12/24/2014,13.97,1,3.6322,0.0,AS-10090,Adam Shillingsburg,Consumer,West,California,San Diego,OFF-AP-10003278,Office Supplies,Appliances,1605.88
CA-2017-150910,12/22/2017,934.956,6,-249.3216,0.4,JL-15130,Jack Lebron,Consumer,South,Tennessee,Jackson,FUR-TA-10002903,Furniture,Tables,3096.32
CA-2017-150910,12/22/2017,46.864,2,7.6154,0.2,JL-15130,Jack Lebron,Consumer,South,Tennessee,Jackson,TEC-AC-10001013,Technology,Accessories,1735.45
CA-2017-150910,12/22/2017,26.16,3,1.962,0.2,JL-15130,Jack Lebron,Consumer,South,Tennessee,Jackson,OFF-ST-10000918,Office Supplies,Storage,4208.43
CA-2017-150910,12/22/2017,23.128,7,2.891,0.2,JL-15130,Jack Lebron,Consumer,South,Tennessee,Jackson,OFF-AR-10001419,Office Supplies,Art,523.96
CA-2017-150910,12/22/2017,59.24,5,16.291,0.2,JL-15130,Jack Lebron,Consumer,South,Tennessee,Jackson,OFF-AP-10003266,Office Supplies,Appliances,3041.69
CA-2014-156790,8/8/2014,155.456,4,-7.7728,0.2,VG-21790,Vivek Gonzalez,Consumer,South,Florida,Jacksonville,FUR-BO-10000468,Furniture,Bookcases,2026.42
CA-2014-126480,9/20/2014,8.56,2,3.852,0.0,HG-14965,Henry Goldwyn,Corporate,West,California,San Diego,OFF-PA-10004610,Office Supplies,Paper,1952.08
CA-2017-105620,12/25/2017,21.0,3,5.775,0.2,JH-15430,Jennifer Halladay,Consumer,South,Florida,Hialeah,FUR-FU-10004963,Furniture,Furnishings,3402.08
CA-2017-105620,12/25/2017,120.0,2,-7.2,0.5,JH-15430,Jennifer Halladay,Consumer,South,Florida,Hialeah,TEC-MA-10004626,Technology,Machines,4331.68
CA-2017-150266,11/25/2017,299.96,5,37.495,0.2,RO-19780,Rose O'Brian,Consumer,Central,Texas,Houston,TEC-PH-10003437,Technology,Phones,3241.38
CA-2017-150266,11/25/2017,67.84,5,-179.776,0.8,RO-19780,Rose O'Brian,Consumer,Central,Texas,Houston,OFF-AP-10002867,Office Supplies,Appliances,4339.28
CA-2017-150266,11/25/2017,853.93,5,-24.398,0.3,RO-19780,Rose O'Brian,Consumer,Central,Texas,Houston,FUR-CH-10002126,Furniture,Chairs,1690.69
CA-2017-150266,11/25/2017,18.688,4,3.7376,0.2,RO-19780,Rose O'Brian,Consumer,Central,Texas,Houston,OFF-AR-10001761,Office Supplies,Art,2837.76
CA-2016-157280,11/5/2016,273.96,2,71.2296,0.0,LW-17125,Liz Willingham,Consumer,South,Virginia,Virginia Beach,FUR-FU-10004665,Furniture,Furnishings,2527.41
CA-2016-157280,11/5/2016,89.97,3,18.8937,0.0,LW-17125,Liz Willingham,Consumer,South,Virginia,Virginia Beach,TEC-AC-10000057,Technology,Accessories,552.4
CA-2016-157280,11/5/2016,756.8,5,75.68,0.0,LW-17125,Liz Willingham,Consumer,South,Virginia,Virginia Beach,FUR-FU-10003806,Furniture,Furnishings,3005.65
CA-2017-106691,11/6/2017,1.248,2,-1.9344,0.8,CC-12370,Christopher Conant,Consumer,Central,Texas,Houston,OFF-BI-10000145,Office Supplies,Binders,3476.86
CA-2016-134180,11/3/2016,72.0,1,14.4,0.2,JP-16135,Julie Prescott,Home Office,East,Pennsylvania,Philadelphia,TEC-AC-10000892,Technology,Accessories,3163.61
CA-2016-134180,11/3/2016,470.155,7,-13.433,0.3,JP-16135,Julie Prescott,Home Office,East,Pennsylvania,Philadelphia,FUR-CH-10004886,Furniture,Chairs,3813.26
CA-2014-166730,12/30/2014,39.128,1,-8.8038,0.2,DD-13570,Dorothy Dickinson,Consumer,South,Tennessee,Memphis,OFF-ST-10002554,Office Supplies,Storage,3071.03
CA-2017-157469,12/2/2017,19.728,9,1.7262,0.2,ES-14080,Erin Smith,Corporate,East,Ohio,Lakewood,OFF-AR-10001662,Office Supplies,Art,800.38
CA-2017-157469,12/2/2017,151.188,2,-25.198,0.4,ES-14080,Erin Smith,Corporate,East,Ohio,Lakewood,TEC-PH-10004531,Technology,Phones,1024.0
CA-2017-122308,3/24/2017,271.764,2,60.392,0.1,MV-17485,Mark Van Huff,Consumer,East,New York,New York City,FUR-CH-10000665,Furniture,Chairs,3184.14
US-2014-149034,11/19/2014,47.496,1,-1.1874,0.2,RD-19900,Ruben Dartt,Consumer,East,Pennsylvania,Philadelphia,TEC-AC-10003023,Technology,Accessories,1737.41
CA-2017-159226,4/25/2017,344.981,7,28.4102,0.15,RL-19615,Rob Lucas,Consumer,West,California,Los Angeles,FUR-BO-10004709,Furniture,Bookcases,858.4
CA-2017-156622,11/23/2017,36.288,7,12.7008,0.2,JP-15460,Jennifer Patt,Corporate,Central,Texas,Dallas,OFF-PA-10000477,Office Supplies,Paper,2433.21
CA-2017-156622,11/23/2017,78.304,2,29.364,0.2,JP-15460,Jennifer Patt,Corporate,Central,Texas,Dallas,OFF-PA-10002923,Office Supplies,Paper,2994.45
CA-2017-156622,11/23/2017,127.785,1,-31.0335,0.3,JP-15460,Jennifer Patt,Corporate,Central,Texas,Dallas,FUR-TA-10003008,Furniture,Tables,1979.36
CA-2017-156622,11/23/2017,6.104,2,-9.156,0.8,JP-15460,Jennifer Patt,Corporate,Central,Texas,Dallas,OFF-BI-10003707,Office Supplies,Binders,3741.95
CA-2014-119529,11/3/2014,5.76,2,2.8224,0.0,DM-13345,Denise Monton,Corporate,East,New Jersey,Orange,OFF-BI-10000546,Office Supplies,Binders,3396.97
CA-2015-150413,10/19/2015,1.72,1,-2.838,0.8,CS-11860,Cari Schnelling,Consumer,Central,Texas,Dallas,OFF-BI-10000404,Office Supplies,Binders,1997.68
CA-2014-108182,2/6/2014,8.952,2,-14.7708,0.8,DL-13315,Delfina Latchford,Consumer,Central,Illinois,Romeoville,OFF-BI-10001196,Office Supplies,Binders,3896.93
CA-2016-110898,3/6/2016,2.334,3,-6.3018,0.8,LC-16870,Lena Cacioppo,Consumer,Central,Illinois,Chicago,OFF-AP-10001626,Office Supplies,Appliances,3419.13
CA-2016-110898,3/6/2016,1.728,4,-2.7648,0.8,LC-16870,Lena Cacioppo,Consumer,Central,Illinois,Chicago,OFF-BI-10004656,Office Supplies,Binders,3368.5
CA-2016-110898,3/6/2016,159.04,5,-194.824,0.6,LC-16870,Lena Cacioppo,Consumer,Central,Illinois,Chicago,FUR-FU-10003773,Furniture,Furnishings,2990.42
CA-2016-110898,3/6/2016,145.98,2,-99.2664,0.5,LC-16870,Lena Cacioppo,Consumer,Central,Illinois,Chicago,FUR-TA-10000849,Furniture,Tables,551.25
CA-2015-123092,12/3/2015,77.952,3,12.6672,0.2,JG-15115,Jack Garza,Consumer,South,North Carolina,Jacksonville,FUR-FU-10000222,Furniture,Furnishings,3634.28
CA-2015-123092,12/3/2015,95.97,5,-73.577,0.7,JG-15115,Jack Garza,Consumer,South,North Carolina,Jacksonville,OFF-BI-10001718,Office Supplies,Binders,2192.19
CA-2015-123092,12/3/2015,105.584,2,9.2386,0.2,JG-15115,Jack Garza,Consumer,South,North Carolina,Jacksonville,TEC-PH-10001700,Technology,Phones,4741.74
CA-2015-123092,12/3/2015,9.344,2,1.168,0.2,JG-15115,Jack Garza,Consumer,South,North Carolina,Jacksonville,OFF-AR-10004078,Office Supplies,Art,4180.93
US-2015-128587,12/24/2015,9.68,2,3.7752,0.0,HM-14860,Harry Marie,Corporate,Central,Missouri,Springfield,FUR-FU-10003026,Furniture,Furnishings,3144.63
US-2015-128587,12/24/2015,4899.93,7,2302.9671,0.0,HM-14860,Harry Marie,Corporate,Central,Missouri,Springfield,TEC-CO-10003763,Technology,Copiers,1634.82
US-2017-139577,10/1/2017,104.75,5,21.9975,0.0,TN-21040,Tanja Norvell,Home Office,West,California,San Francisco,TEC-AC-10004708,Technology,Accessories,1416.73
CA-2017-159100,10/16/2017,18.528,2,4.4004,0.2,VP-21760,Victoria Pisteka,Corporate,South,Tennessee,Columbia,TEC-AC-10003499,Technology,Accessories,2031.73
CA-2017-159100,10/16/2017,1875.258,7,-968.8833,0.4,VP-21760,Victoria Pisteka,Corporate,South,Tennessee,Columbia,FUR-TA-10001950,Furniture,Tables,2644.56
CA-2014-109043,8/15/2014,91.36,5,29.692,0.2,CS-12355,Christine Sundaresam,Consumer,South,Florida,Hollywood,OFF-PA-10000312,Office Supplies,Paper,1832.29
CA-2014-109043,8/15/2014,152.24,5,17.127,0.2,CS-12355,Christine Sundaresam,Consumer,South,Florida,Hollywood,OFF-AP-10004708,Office Supplies,Appliances,2817.18
US-2017-116491,11/11/2017,35.184,2,12.3144,0.2,PG-18820,Patrick Gardner,Consumer,Central,Texas,Dallas,TEC-PH-10004531,Technology,Phones,1244.17
CA-2017-122763,3/20/2017,56.704,2,19.1376,0.2,HG-14845,Harry Greene,Consumer,Central,Texas,Houston,OFF-PA-10000474,Office Supplies,Paper,4899.71
CA-2017-122763,3/20/2017,274.064,7,102.774,0.2,HG-14845,Harry Greene,Consumer,Central,Texas,Houston,OFF-PA-10002377,Office Supplies,Paper,985.66
CA-2017-137785,5/13/2017,458.43,5,-124.431,0.3,MH-18115,Mick Hernandez,Home Office,East,Pennsylvania,Philadelphia,FUR-CH-10001482,Furniture,Chairs,4693.75
CA-2014-133389,6/22/2014,8.226,3,-6.0324,0.7,TB-21280,Toby Braunhardt,Consumer,West,Arizona,Phoenix,OFF-BI-10001553,Office Supplies,Binders,4611.1
CA-2014-103807,12/2/2014,5.95,1,0.833,0.0,EM-13825,Elizabeth Moffitt,Corporate,South,Georgia,Sandy Springs,TEC-AC-10000199,Technology,Accessories,2864.12
CA-2014-103807,12/2/2014,15.24,3,7.1628,0.0,EM-13825,Elizabeth Moffitt,Corporate,South,Georgia,Sandy Springs,OFF-PA-10002195,Office Supplies,Paper,3762.1
CA-2015-102855,4/5/2015,239.94,6,26.3934,0.0,JF-15415,Jennifer Ferguson,Consumer,West,Washington,Spokane,TEC-AC-10001767,Technology,Accessories,2462.22
CA-2015-102855,4/5/2015,23.84,8,6.4368,0.0,JF-15415,Jennifer Ferguson,Consumer,West,Washington,Spokane,OFF-AR-10002467,Office Supplies,Art,3335.16
CA-2017-107825,11/18/2017,92.52,6,24.9804,0.0,NB-18655,Nona Balk,Corporate,Central,Wisconsin,Milwaukee,OFF-ST-10001321,Office Supplies,Storage,2032.59
CA-2017-107825,11/18/2017,37.76,1,10.5728,0.0,NB-18655,Nona Balk,Corporate,Central,Wisconsin,Milwaukee,OFF-ST-10000777,Office Supplies,Storage,1855.22
CA-2017-107825,11/18/2017,7.38,2,3.4686,0.0,NB-18655,Nona Balk,Corporate,Central,Wisconsin,Milwaukee,OFF-LA-10003720,Office Supplies,Labels,3102.03
CA-2017-107825,11/18/2017,5.82,2,2.7354,0.0,NB-18655,Nona Balk,Corporate,Central,Wisconsin,Milwaukee,FUR-FU-10000206,Furniture,Furnishings,2741.58
CA-2017-106047,7/12/2017,3.816,1,1.1925,0.2,CS-11860,Cari Schnelling,Consumer,East,Ohio,Fairfield,OFF-PA-10000791,Office Supplies,Paper,3107.91
CA-2017-127803,5/19/2017,26.16,4,12.8184,0.0,ND-18460,Neil Ducich,Corporate,South,Alabama,Huntsville,OFF-BI-10001787,Office Supplies,Binders,1789.97
CA-2015-137071,12/20/2015,100.8,2,21.42,0.2,ED-13885,Emily Ducich,Home Office,Central,Texas,Houston,TEC-AC-10004353,Technology,Accessories,2151.31
CA-2016-121447,2/21/2016,135.8,7,66.542,0.0,EA-14035,Erin Ashbrook,Corporate,East,New York,New York City,FUR-FU-10001861,Furniture,Furnishings,877.54
CA-2017-143084,3/18/2017,13.9,5,3.753,0.0,BP-11050,Barry Pond,Corporate,West,California,Los Angeles,OFF-AR-10002766,Office Supplies,Art,735.24
CA-2017-143084,3/18/2017,19.4,5,9.312,0.0,BP-11050,Barry Pond,Corporate,West,California,Los Angeles,OFF-EN-10003072,Office Supplies,Envelopes,1640.56
CA-2016-131639,12/17/2016,13.488,2,4.3836,0.2,NS-18640,Noel Staavos,Corporate,West,New Mexico,Carlsbad,OFF-BI-10001636,Office Supplies,Binders,834.11
CA-2016-131639,12/17/2016,11.416,1,3.8529,0.2,NS-18640,Noel Staavos,Corporate,West,New Mexico,Carlsbad,OFF-BI-10000948,Office Supplies,Binders,966.99
CA-2016-161361,3/26/2016,17.64,3,8.6436,0.0,MV-17485,Mark Van Huff,Consumer,West,Idaho,Pocatello,OFF-PA-10001838,Office Supplies,Paper,4158.18
CA-2016-161361,3/26/2016,17.04,3,5.538,0.2,MV-17485,Mark Van Huff,Consumer,West,Idaho,Pocatello,OFF-BI-10002215,Office Supplies,Binders,674.93
CA-2014-100706,12/16/2014,99.98,2,7.9984,0.0,LE-16810,Laurel Elliston,Consumer,South,Virginia,Springfield,TEC-AC-10001314,Technology,Accessories,3465.24
CA-2014-100706,12/16/2014,29.46,6,9.7218,0.0,LE-16810,Laurel Elliston,Consumer,South,Virginia,Springfield,FUR-FU-10002268,Furniture,Furnishings,1726.51
CA-2015-129525,11/15/2015,166.92,13,-116.844,0.7,VP-21760,Victoria Pisteka,Corporate,East,Ohio,Toledo,OFF-BI-10002133,Office Supplies,Binders,4421.96
US-2016-141880,8/22/2016,98.328,3,9.8328,0.2,TC-21475,Tony Chapman,Home Office,West,Colorado,Fort Collins,FUR-FU-10001979,Furniture,Furnishings,2682.47
CA-2015-165799,6/29/2015,117.882,1,1.3098,0.1,SG-20470,Sheri Gordon,Consumer,East,New York,New York City,FUR-CH-10001482,Furniture,Chairs,1875.09
CA-2016-102127,6/26/2016,20.97,3,9.0171,0.0,VP-21760,Victoria Pisteka,Corporate,East,New York,New York City,TEC-AC-10002018,Technology,Accessories,2829.38
CA-2016-102127,6/26/2016,139.96,4,9.7972,0.0,VP-21760,Victoria Pisteka,Corporate,East,New York,New York City,TEC-AC-10000397,Technology,Accessories,2218.81
CA-2016-102127,6/26/2016,37.74,3,12.8316,0.0,VP-21760,Victoria Pisteka,Corporate,East,New York,New York City,FUR-FU-10003976,Furniture,Furnishings,3039.35
US-2016-152415,9/17/2016,14.82,3,6.2244,0.0,PO-18865,Patrick O'Donnell,Consumer,East,Massachusetts,Marlborough,FUR-FU-10002597,Furniture,Furnishings,1015.4
US-2016-152415,9/17/2016,191.82,3,61.3824,0.0,PO-18865,Patrick O'Donnell,Consumer,East,Massachusetts,Marlborough,FUR-FU-10004864,Furniture,Furnishings,4986.46
CA-2014-138198,7/18/2014,13.904,2,4.5188,0.2,JL-15130,Jack Lebron,Consumer,East,New York,New Rochelle,OFF-BI-10002103,Office Supplies,Binders,2415.0
CA-2017-128041,9/1/2017,314.6,4,103.818,0.0,RW-19540,Rick Wilson,Corporate,West,Washington,Seattle,OFF-AP-10001005,Office Supplies,Appliances,2067.04
CA-2017-128041,9/1/2017,283.56,4,45.3696,0.0,RW-19540,Rick Wilson,Corporate,West,Washington,Seattle,FUR-TA-10002607,Furniture,Tables,3695.94
CA-2017-105823,6/22/2017,487.96,2,146.388,0.0,RB-19465,Rick Bensley,Home Office,Central,Michigan,Detroit,FUR-CH-10000454,Furniture,Chairs,2137.55
CA-2014-152268,9/2/2014,1793.98,2,843.1706,0.0,SC-20095,Sanjit Chand,Consumer,South,Arkansas,Fayetteville,OFF-BI-10001359,Office Supplies,Binders,4249.73
CA-2015-148873,10/1/2015,2.992,4,-4.488,0.8,EM-13960,Eric Murdock,Consumer,Central,Illinois,Quincy,OFF-BI-10003196,Office Supplies,Binders,2544.22
CA-2015-148873,10/1/2015,108.768,4,2.7192,0.2,EM-13960,Eric Murdock,Consumer,Central,Illinois,Quincy,TEC-AC-10003657,Technology,Accessories,3738.01
CA-2015-166492,4/7/2015,25.92,4,12.4416,0.0,RP-19390,Resi Pölking,Consumer,East,New York,New York City,OFF-PA-10002262,Office Supplies,Paper,983.54
CA-2015-166492,4/7/2015,22.58,2,5.8708,0.0,RP-19390,Resi Pölking,Consumer,East,New York,New York City,OFF-ST-10002214,Office Supplies,Storage,4307.54
CA-2017-157420,11/21/2017,55.176,3,-12.4146,0.2,HZ-14950,Henia Zydlo,Consumer,Central,Texas,Houston,TEC-PH-10003555,Technology,Phones,3810.73
CA-2016-117121,12/17/2016,9892.74,13,4946.37,0.0,AB-10105,Adrian Barton,Consumer,Central,Michigan,Detroit,OFF-BI-10000545,Office Supplies,Binders,1452.73
CA-2014-138177,9/19/2014,73.915,1,-45.8273,0.5,ND-18460,Neil Ducich,Corporate,West,Arizona,Chandler,FUR-TA-10004607,Furniture,Tables,1153.79
CA-2014-114335,9/28/2014,337.088,4,16.8544,0.2,XP-21865,Xylona Preis,Consumer,South,Florida,Hollywood,FUR-FU-10000277,Furniture,Furnishings,1923.32
CA-2015-168760,9/22/2015,61.44,3,16.5888,0.0,MM-18280,Muhammed MacIntyre,Corporate,West,California,Los Angeles,OFF-AP-10004532,Office Supplies,Appliances,4892.32
CA-2016-168830,11/7/2016,479.97,3,163.1898,0.0,ML-17395,Marina Lichtenstein,Corporate,West,California,San Francisco,TEC-AC-10003911,Technology,Accessories,1655.74
CA-2017-137463,12/16/2017,5.984,2,2.244,0.2,KM-16225,Kalyca Meade,Corporate,West,California,Sunnyvale,OFF-BI-10003196,Office Supplies,Binders,2552.57
CA-2017-137463,12/16/2017,189.95,5,45.588,0.0,KM-16225,Kalyca Meade,Corporate,West,California,Sunnyvale,TEC-AC-10000358,Technology,Accessories,635.09
CA-2017-137463,12/16/2017,149.95,5,31.4895,0.0,KM-16225,Kalyca Meade,Corporate,West,California,Sunnyvale,TEC-AC-10000057,Technology,Accessories,2287.52
CA-2017-137463,12/16/2017,29.95,5,8.6855,0.0,KM-16225,Kalyca Meade,Corporate,West,California,Sunnyvale,OFF-AR-10001988,Office Supplies,Art,3070.94
CA-2017-137463,12/16/2017,44.4,3,22.2,0.0,KM-16225,Kalyca Meade,Corporate,West,California,Sunnyvale,OFF-LA-10003498,Office Supplies,Labels,4789.06
CA-2014-124513,9/21/2014,66.03,3,17.1678,0.0,SL-20155,Sara Luxemburg,Home Office,East,New York,New York City,OFF-AR-10002956,Office Supplies,Art,2825.31
CA-2015-165554,5/18/2015,10.86,2,5.3214,0.0,AJ-10780,Anthony Jacobs,Corporate,West,California,Los Angeles,OFF-PA-10003724,Office Supplies,Paper,4185.98
CA-2014-141838,3/26/2014,3.36,2,0.84,0.0,DK-12835,Damala Kotsonis,Corporate,West,California,San Francisco,OFF-AR-10004272,Office Supplies,Art,2962.07
CA-2014-141838,3/26/2014,27.936,4,9.4284,0.2,DK-12835,Damala Kotsonis,Corporate,West,California,San Francisco,OFF-BI-10003291,Office Supplies,Binders,683.53
CA-2014-141838,3/26/2014,28.784,2,2.8784,0.2,DK-12835,Damala Kotsonis,Corporate,West,California,San Francisco,TEC-PH-10004100,Technology,Phones,1917.54
CA-2017-117009,9/22/2017,21.96,2,6.1488,0.0,BK-11260,Berenike Kampe,Consumer,West,California,Santa Ana,OFF-SU-10001218,Office Supplies,Supplies,3089.97
CA-2015-128993,9/12/2015,21.98,2,8.5722,0.0,CC-12670,Craig Carreira,Consumer,West,Washington,Seattle,TEC-AC-10004209,Technology,Accessories,4777.67
CA-2015-160227,11/2/2015,2621.322,11,553.3902,0.1,ED-13885,Emily Ducich,Home Office,East,New York,New York City,FUR-CH-10002073,Furniture,Chairs,4366.09
CA-2015-149097,10/20/2015,74.76,7,23.9232,0.0,SV-20785,Stewart Visinsky,Consumer,West,California,Los Angeles,FUR-FU-10003424,Furniture,Furnishings,1527.6
CA-2015-149097,10/20/2015,364.776,3,27.3582,0.2,SV-20785,Stewart Visinsky,Consumer,West,California,Los Angeles,FUR-TA-10001086,Furniture,Tables,1490.49
CA-2016-132304,6/14/2016,1115.17,7,334.551,0.0,AR-10825,Anthony Rawles,Corporate,West,Washington,Seattle,FUR-TA-10004619,Furniture,Tables,1405.28
CA-2015-136420,11/20/2015,89.696,4,33.636,0.2,CS-12250,Chris Selesnick,Corporate,West,California,San Diego,OFF-BI-10002854,Office Supplies,Binders,4651.25
CA-2015-136420,11/20/2015,50.12,4,23.5564,0.0,CS-12250,Chris Selesnick,Corporate,West,California,San Diego,OFF-LA-10002762,Office Supplies,Labels,4337.0
CA-2016-101623,2/28/2016,36.48,6,18.24,0.0,RR-19525,Rick Reed,Corporate,East,New York,New York City,OFF-FA-10003495,Office Supplies,Fasteners,3986.98
US-2014-151015,10/14/2014,322.192,13,100.685,0.2,BD-11500,Bradley Drucker,Consumer,Central,Illinois,Chicago,OFF-PA-10002581,Office Supplies,Paper,2267.31
US-2014-151015,10/14/2014,2.946,3,-4.8609,0.8,BD-11500,Bradley Drucker,Consumer,Central,Illinois,Chicago,OFF-BI-10000343,Office Supplies,Binders,2769.71
US-2014-151015,10/14/2014,19.136,4,6.9368,0.2,BD-11500,Bradley Drucker,Consumer,Central,Illinois,Chicago,OFF-PA-10001184,Office Supplies,Paper,2589.49
CA-2017-152968,5/26/2017,23.08,2,6.924,0.0,BM-11785,Bryan Mills,Consumer,South,Virginia,Harrisonburg,TEC-AC-10000521,Technology,Accessories,1640.29
CA-2016-150077,2/4/2016,90.48,2,23.5248,0.0,MS-17365,Maribeth Schnelling,Consumer,East,Maryland,Rockville,TEC-PH-10002890,Technology,Phones,2772.63
CA-2016-106278,9/2/2016,215.976,3,-2.6997,0.2,BM-11140,Becky Martin,Consumer,West,Washington,Des Moines,FUR-CH-10003061,Furniture,Chairs,637.23
CA-2016-106278,9/2/2016,65.94,3,30.9918,0.0,BM-11140,Becky Martin,Consumer,West,Washington,Des Moines,OFF-EN-10003567,Office Supplies,Envelopes,1093.15
CA-2017-147550,12/4/2017,11.352,3,2.6961,0.2,KE-16420,Katrina Edelman,Corporate,East,Pennsylvania,Philadelphia,FUR-FU-10001918,Furniture,Furnishings,4489.65
CA-2015-136105,6/12/2015,24.56,2,6.8768,0.0,SZ-20035,Sam Zeldin,Home Office,Central,Indiana,Columbus,OFF-ST-10002444,Office Supplies,Storage,3882.56
CA-2016-142524,9/4/2016,16.56,2,7.7832,0.0,MB-18085,Mick Brown,Consumer,Central,Missouri,Springfield,OFF-EN-10003286,Office Supplies,Envelopes,2402.91
CA-2016-142524,9/4/2016,279.95,5,67.188,0.0,MB-18085,Mick Brown,Consumer,Central,Missouri,Springfield,TEC-AC-10000109,Technology,Accessories,2827.18
CA-2014-136336,4/21/2014,828.84,6,0.0,0.0,DB-13555,Dorothy Badders,Corporate,South,Kentucky,Henderson,OFF-ST-10002574,Office Supplies,Storage,2164.99
US-2015-136259,11/5/2015,7.218,3,-5.5338,0.7,CB-12415,Christy Brittain,Consumer,East,Ohio,Lakewood,OFF-BI-10000773,Office Supplies,Binders,3833.51
US-2015-136259,11/5/2015,27.2,4,2.04,0.2,CB-12415,Christy Brittain,Consumer,East,Ohio,Lakewood,OFF-SU-10004661,Office Supplies,Supplies,4028.84
US-2014-124625,11/3/2014,89.97,3,18.8937,0.0,SP-20650,Stephanie Phelps,Corporate,Central,Nebraska,Omaha,TEC-AC-10003280,Technology,Accessories,3934.78
CA-2016-108105,2/16/2016,318.08,4,34.9888,0.0,GW-14605,Giulietta Weimer,Consumer,South,Kentucky,Henderson,FUR-FU-10003773,Furniture,Furnishings,3751.75
CA-2016-108105,2/16/2016,5.8,1,2.61,0.0,GW-14605,Giulietta Weimer,Consumer,South,Kentucky,Henderson,OFF-BI-10002412,Office Supplies,Binders,1420.27
CA-2017-166898,9/11/2017,143.952,6,17.994,0.2,KH-16630,Ken Heidel,Corporate,West,California,Santa Ana,TEC-PH-10002564,Technology,Phones,2020.86
CA-2017-166898,9/11/2017,19.44,3,9.3312,0.0,KH-16630,Ken Heidel,Corporate,West,California,Santa Ana,OFF-PA-10002262,Office Supplies,Paper,2614.3
CA-2017-169005,11/2/2017,5.56,2,1.4456,0.0,BG-11035,Barry Gonzalez,Consumer,South,Virginia,Springfield,OFF-AR-10000246,Office Supplies,Art,1988.57
CA-2015-104038,2/6/2015,146.73,3,2.9346,0.0,LO-17170,Lori Olson,Corporate,South,Virginia,Suffolk,OFF-ST-10002554,Office Supplies,Storage,3897.23
CA-2015-104038,2/6/2015,29.9,5,13.455,0.0,LO-17170,Lori Olson,Corporate,South,Virginia,Suffolk,OFF-PA-10002751,Office Supplies,Paper,1982.09
CA-2016-126102,9/10/2016,276.784,2,89.9548,0.2,DV-13465,Dianna Vittorini,Consumer,West,California,Los Angeles,OFF-BI-10004318,Office Supplies,Binders,1122.04
CA-2016-143406,9/26/2016,93.032,2,-251.1864,0.8,LR-17035,Lisa Ryan,Corporate,Central,Texas,Houston,OFF-AP-10001564,Office Supplies,Appliances,2295.68
CA-2016-143406,9/26/2016,454.965,5,-136.4895,0.3,LR-17035,Lisa Ryan,Corporate,Central,Texas,Houston,FUR-CH-10000513,Furniture,Chairs,4909.61
CA-2015-150308,12/15/2015,246.168,3,21.5397,0.2,RR-19525,Rick Reed,Corporate,South,North Carolina,Cary,TEC-PH-10001433,Technology,Phones,1516.47
CA-2016-131093,9/17/2016,295.4,5,-62.7725,0.2,TS-21610,Troy Staebel,Consumer,East,Ohio,Springfield,OFF-ST-10002790,Office Supplies,Storage,3254.71
US-2017-148831,10/13/2017,348.56,8,104.568,0.0,AH-10210,Alan Hwang,Consumer,South,Kentucky,Louisville,OFF-ST-10002974,Office Supplies,Storage,2448.38
CA-2015-162950,6/28/2015,15.552,3,5.4432,0.2,DW-13585,Dorothy Wardle,Corporate,East,Ohio,Troy,OFF-PA-10003177,Office Supplies,Paper,819.61
CA-2015-162950,6/28/2015,482.94,6,-376.6932,0.5,DW-13585,Dorothy Wardle,Corporate,East,Ohio,Troy,FUR-BO-10001918,Furniture,Bookcases,2695.44
US-2015-132836,6/1/2015,299.98,2,83.9944,0.0,AJ-10945,Ashley Jarboe,Consumer,Central,Michigan,Detroit,TEC-PH-10001299,Technology,Phones,3659.74
US-2015-132836,6/1/2015,403.68,6,181.656,0.0,AJ-10945,Ashley Jarboe,Consumer,Central,Michigan,Detroit,OFF-BI-10004224,Office Supplies,Binders,2809.49
US-2015-132836,6/1/2015,41.9,2,11.732,0.0,AJ-10945,Ashley Jarboe,Consumer,Central,Michigan,Detroit,TEC-PH-10001300,Technology,Phones,4424.48
